Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bedroom2,Bathroom,Car,BuildingArea,CouncilArea,Lattitude,Longtitude,Propertycount,Age,metropolitan,victoria,Missing_Price
Chadstone,3,t,752000,2016-09-03,13.6,3148,3,2,1.0,126.0,Monash,-37.8786,145.1015,3582,25.0,1,0,0
Malvern East,3,h,1490000,2016-09-03,11.2,3145,3,1,1.0,137.0,Stonnington,-37.8726,145.0396,8801,115.0,1,0,0
Sunshine North,4,h,716000,2016-09-03,13.3,3020,4,1,1.0,126.0,Brimbank,-37.7694,144.8321,4217,65.0,1,0,0
Clifton Hill,3,h,1270000,2016-09-03,3.4,3068,3,2,0.0,126.0,Yarra,-37.7902,144.9894,2954,115.0,1,0,0
Malvern East,3,h,1210000,2016-09-03,11.2,3145,3,2,1.0,146.0,Stonnington,-37.8833,145.0697,8801,32.0,1,0,0
Malvern East,4,h,1300000,2016-09-03,11.2,3145,3,2,2.0,126.0,Stonnington,-37.8747,145.0836,8801,75.0,1,0,0
Malvern East,4,h,1675000,2016-09-03,11.2,3145,3,2,4.0,126.0,Stonnington,-37.8779,145.0651,8801,75.0,1,0,0
Yallambie,4,h,700000,2016-09-03,15.0,3085,4,1,1.0,126.0,Banyule,-37.7251,145.1053,1369,47.0,1,0,0
Yarraville,3,h,1000000,2016-09-03,7.0,3013,3,2,1.0,147.0,Maribyrnong,-37.8228,144.8799,6543,85.0,1,0,0
Yarraville,2,h,890000,2016-09-03,7.0,3013,3,1,2.0,103.0,Maribyrnong,-37.8149,144.8707,6543,75.0,1,0,0
Yarraville,2,h,760000,2016-09-03,7.0,3013,2,1,1.0,126.0,Maribyrnong,-37.8176,144.8911,6543,75.0,1,0,0
Yarraville,3,h,1165000,2016-09-03,7.0,3013,3,1,0.0,105.0,Maribyrnong,-37.8175,144.8879,6543,115.0,1,0,0
Coburg,2,h,850000,2016-09-03,7.8,3058,2,1,1.0,93.0,Moreland,-37.735,144.9589,11204,95.0,1,0,0
Hampton,2,u,720000,2016-09-03,13.7,3188,2,1,1.0,126.0,Bayside,-37.9387,145.0063,5454,55.0,1,0,0
Hampton,4,h,2800000,2016-09-03,13.7,3188,3,3,2.0,320.0,Bayside,-37.9419,145.0152,5454,10.0,1,0,0
Brunswick West,2,u,521500,2016-09-03,5.9,3055,2,1,1.0,69.0,Moreland,-37.768,144.9408,7082,65.0,1,0,0
Hampton,2,u,895000,2016-09-03,13.7,3188,2,1,1.0,87.0,Bayside,-37.9355,145.0008,5454,50.0,1,0,0
Collingwood,2,u,855000,2016-09-03,1.6,3066,2,1,1.0,122.0,Yarra,-37.8042,144.9845,4553,195.0,1,0,0
Collingwood,2,h,890000,2016-09-03,1.6,3066,2,1,1.0,70.0,Yarra,-37.7974,144.9915,4553,125.0,1,0,0
Collingwood,2,u,1260000,2016-09-03,1.6,3066,2,1,1.0,129.0,Yarra,-37.8042,144.9845,4553,125.0,1,0,0
Doncaster,2,u,492500,2016-09-03,13.9,3108,2,1,1.0,126.0,Manningham,-37.7887,145.1438,9028,50.0,1,0,0
Doncaster,4,h,1924500,2016-09-03,13.9,3108,4,4,2.0,126.0,Manningham,-37.7779,145.127,9028,55.0,1,0,0
Hampton,2,u,587000,2016-09-03,13.7,3188,2,1,1.0,74.0,Bayside,-37.9419,145.0019,5454,50.0,1,0,0
Collingwood,2,t,750000,2016-09-03,1.6,3066,2,1,1.0,126.0,Yarra,-37.7968,144.9891,4553,105.0,1,0,0
Strathmore,3,h,905000,2016-09-03,9.7,3041,3,2,2.0,126.0,Moonee Valley,-37.7356,144.9242,3284,55.0,1,0,0
Port Melbourne,2,h,1350000,2016-09-10,3.8,3207,2,1,1.0,94.0,Melbourne,-37.8395,144.9462,8648,125.0,1,0,0
Balwyn,2,u,526000,2016-09-10,9.7,3103,2,1,1.0,73.0,Boroondara,-37.8144,145.0993,5682,65.0,1,0,0
Bentleigh East,4,h,1415000,2016-09-10,13.9,3165,4,2,2.0,177.0,Glen Eira,-37.9153,145.0707,10969,55.0,1,0,0
Port Melbourne,2,u,1035000,2016-09-10,3.8,3207,2,2,1.0,126.0,Port Phillip,-37.8435,144.9415,8648,22.0,1,0,0
Port Melbourne,2,h,1016500,2016-09-10,3.8,3207,2,1,1.0,126.0,Melbourne,-37.8352,144.9458,8648,25.0,1,0,0
West Footscray,2,t,620000,2016-09-10,8.2,3012,3,1,1.0,126.0,Maribyrnong,-37.7926,144.8809,5058,75.0,1,0,0
Port Melbourne,2,u,655000,2016-09-10,3.8,3207,2,2,1.0,83.0,Melbourne,-37.8392,144.9421,8648,25.0,1,0,0
West Footscray,3,h,723000,2016-09-10,8.2,3012,3,1,2.0,125.0,Maribyrnong,-37.8066,144.8666,5058,87.0,1,0,0
West Footscray,4,u,530000,2016-09-10,8.2,3012,4,2,1.0,171.0,Maribyrnong,-37.809,144.8686,5058,55.0,1,0,0
Port Melbourne,3,h,1560000,2016-09-10,3.8,3207,3,2,2.0,131.0,Port Phillip,-37.8346,144.9448,8648,125.0,1,0,0
Bentleigh East,3,h,899000,2016-09-10,13.9,3165,3,1,1.0,126.0,Glen Eira,-37.9312,145.0795,10969,55.0,1,0,0
Bentleigh East,2,h,1010000,2016-09-10,13.9,3165,3,1,1.0,126.0,Glen Eira,-37.9126,145.0776,10969,55.0,1,0,0
Altona,2,u,510000,2016-09-10,13.8,3018,2,1,1.0,76.0,Hobsons Bay,-37.8686,144.8182,5301,35.0,1,0,0
Pascoe Vale,3,h,775000,2016-09-10,9.9,3044,3,1,1.0,103.0,Moreland,-37.7269,144.9447,7485,65.0,1,0,0
Pascoe Vale,4,h,730000,2016-09-10,9.9,3044,4,1,3.0,126.0,Moreland,-37.7251,144.9394,7485,55.0,1,0,0
Brunswick,2,h,1056000,2016-09-10,5.2,3056,2,1,1.0,108.0,Moreland,-37.757,144.9697,11918,115.0,1,0,0
Kensington,3,h,1165000,2016-09-10,4.2,3031,3,1,0.0,135.0,Melbourne,-37.7923,144.9324,5263,115.0,1,0,0
Yarraville,2,u,330000,2016-09-10,7.0,3013,2,1,1.0,126.0,Maribyrnong,-37.8133,144.8865,6543,55.0,1,0,0
Brunswick,2,t,750000,2016-09-10,5.2,3056,2,2,1.0,88.0,Moreland,-37.7723,144.9643,11918,12.0,1,0,0
Brunswick,2,h,1100000,2016-09-10,5.2,3056,2,1,0.0,126.0,Moreland,-37.7705,144.9647,11918,125.0,1,0,0
Toorak,4,h,4000000,2016-09-10,4.6,3142,3,2,2.0,126.0,Stonnington,-37.8338,145.0086,7217,55.0,1,0,0
Maribyrnong,2,t,410000,2016-09-10,8.7,3032,2,1,2.0,71.0,Maribyrnong,-37.7736,144.8798,4918,25.0,1,0,0
Maribyrnong,5,h,930000,2016-09-10,8.7,3032,5,2,2.0,126.0,Maribyrnong,-37.7859,144.8898,4918,25.0,1,0,0
Altona,4,h,1070000,2016-09-10,13.8,3018,4,2,2.0,126.0,Hobsons Bay,-37.8733,144.8147,5301,42.5,1,0,0
Yarraville,4,h,1785000,2016-09-10,7.0,3013,4,2,2.0,126.0,Maribyrnong,-37.8104,144.8867,6543,75.0,1,0,0
North Melbourne,4,h,1330000,2016-09-10,2.3,3051,3,2,1.0,126.0,Melbourne,-37.7914,144.9439,6821,50.0,1,0,0
Williamstown North,1,u,285000,2016-09-10,8.9,3016,1,1,1.0,126.0,Hobsons Bay,-37.8571,144.8841,802,46.0,1,0,0
West Footscray,2,h,415000,2016-09-10,8.2,3012,2,1,1.0,64.0,Maribyrnong,-37.806,144.8674,5058,45.0,1,0,0
Northcote,2,u,605000,2016-09-10,5.5,3070,2,1,2.0,65.0,Darebin,-37.7828,145.0096,11364,25.0,1,0,0
Northcote,3,h,990000,2016-09-10,5.5,3070,2,1,2.0,126.0,Darebin,-37.7739,145.0114,11364,105.0,1,0,0
Northcote,2,h,790000,2016-09-10,5.5,3070,2,1,1.0,78.0,Darebin,-37.7651,145.0027,11364,25.0,1,0,0
Northcote,1,u,435000,2016-09-10,5.5,3070,1,1,2.0,55.0,Darebin,-37.7842,144.9991,11364,55.0,1,0,0
Northcote,2,h,1020000,2016-09-10,5.5,3070,2,1,2.0,115.0,Darebin,-37.763,144.9886,11364,90.0,1,0,0
Northcote,2,u,601000,2016-09-10,5.5,3070,2,1,1.0,126.0,Darebin,-37.7765,144.996,11364,105.0,1,0,0
Northcote,3,h,1255000,2016-09-10,5.5,3070,3,2,1.0,156.0,Darebin,-37.7687,144.9922,11364,115.0,1,0,0
Brighton,5,h,1562500,2016-09-10,11.2,3186,5,2,2.0,202.0,Bayside,-37.9264,145.0044,10579,100.0,1,0,0
Windsor,3,h,1370000,2016-09-10,5.1,3181,3,1,2.0,112.0,Port Phillip,-37.856,144.9891,4380,125.0,1,0,0
Box Hill,4,h,1560000,2016-09-10,13.1,3128,3,2,3.0,167.0,Whitehorse,-37.8233,145.1267,4605,120.0,1,0,0
Brighton,3,h,2400000,2016-09-10,11.2,3186,3,2,2.0,126.0,Bayside,-37.9225,144.991,10579,115.0,1,0,0
Brunswick East,2,h,1080000,2016-09-10,4.5,3057,2,1,0.0,101.0,Moreland,-37.7765,144.9751,5533,135.0,1,0,0
Balwyn,1,h,390000,2016-09-10,9.7,3103,1,1,1.0,126.0,Boroondara,-37.8125,145.0775,5682,50.0,1,0,0
Brunswick East,4,h,1900000,2016-09-10,4.5,3057,4,2,1.0,126.0,Moreland,-37.7776,144.9726,5533,55.0,1,0,0
Airport West,3,h,895000,2016-09-10,13.5,3042,3,1,6.0,133.0,Moonee Valley,-37.7249,144.8728,3464,50.0,1,0,0
Balwyn North,4,h,1740000,2016-09-10,9.2,3104,4,2,2.0,275.0,Boroondara,-37.7843,145.0891,7809,32.0,1,0,0
Balwyn North,4,h,2575000,2016-09-10,9.2,3104,4,3,2.0,355.0,Boroondara,-37.7981,145.0904,7809,19.0,1,0,0
Balwyn North,4,h,1388800,2016-09-10,9.2,3104,3,2,1.0,247.0,Boroondara,-37.783,145.0926,7809,55.0,1,0,0
Strathmore Heights,4,h,1260000,2016-09-10,12.5,3041,4,2,2.0,277.0,Moonee Valley,-37.7141,144.8995,389,13.0,1,0,0
Melbourne,1,u,659000,2016-09-10,2.8,3000,1,1,1.0,59.0,Melbourne,-37.8157,144.9727,17496,19.0,1,0,0
Albert Park,2,h,2120000,2016-09-10,3.3,3206,2,1,1.0,107.0,Port Phillip,-37.8422,144.9554,3280,125.0,1,0,0
Albert Park,3,h,1800000,2016-09-10,3.3,3206,3,1,1.0,126.0,Port Phillip,-37.8443,144.9579,3280,125.0,1,0,0
Malvern East,5,h,1810000,2016-09-10,11.2,3145,5,3,2.0,126.0,Stonnington,-37.8775,145.0622,8801,91.0,1,0,0
Albert Park,3,h,1800000,2016-09-10,3.3,3206,3,2,1.0,122.0,Port Phillip,-37.8421,144.9571,3280,125.0,1,0,0
Malvern East,3,t,922000,2016-09-10,11.2,3145,3,2,2.0,138.0,Stonnington,-37.8782,145.0649,8801,25.0,1,0,0
Port Melbourne,2,u,1070000,2016-09-10,3.8,3207,2,2,1.0,126.0,Port Phillip,-37.8435,144.9415,8648,22.0,1,0,0
Airport West,2,u,530000,2016-09-10,13.5,3042,2,1,1.0,94.0,Moonee Valley,-37.7234,144.8792,3464,13.0,1,0,0
Altona,2,u,425000,2016-09-10,13.8,3018,2,1,2.0,57.0,Hobsons Bay,-37.871,144.8185,5301,45.0,1,0,0
Niddrie,2,t,617500,2016-09-10,11.2,3042,2,1,1.0,126.0,Moonee Valley,-37.74,144.8851,2291,44.5,1,0,0
Toorak,3,u,1635000,2016-09-10,4.6,3142,3,1,0.0,126.0,Stonnington,-37.8438,145.0303,7217,55.0,1,0,0
Kew,3,h,1875000,2016-09-10,5.6,3101,3,2,2.0,126.0,Boroondara,-37.8012,145.0514,10331,65.0,1,0,0
Ashburton,8,h,2950000,2016-09-10,11.0,3147,9,7,4.0,618.0,Boroondara,-37.8729,145.0788,3052,16.0,1,0,0
Ashburton,4,h,2215000,2016-09-10,11.0,3147,4,2,1.0,126.0,Boroondara,-37.8612,145.0858,3052,85.0,1,0,0
Ashburton,3,h,1518000,2016-09-10,11.0,3147,3,2,2.0,145.0,Boroondara,-37.8675,145.0668,3052,105.0,1,0,0
Moorabbin,4,h,1426000,2016-09-10,14.6,3189,4,2,1.0,218.0,Kingston,-37.9394,145.0408,2555,75.0,1,0,0
Melbourne,1,u,386000,2016-09-10,2.8,3000,1,1,0.0,64.0,Melbourne,-37.8127,144.9627,17496,49.0,1,0,0
Moonee Ponds,4,h,2400000,2016-09-10,6.9,3039,4,4,2.0,308.0,Moonee Valley,-37.7629,144.9157,6232,125.0,1,0,0
Moorabbin,3,h,937000,2016-09-10,14.6,3189,3,2,1.0,104.0,Kingston,-37.9426,145.0568,2555,65.0,1,0,0
Moorabbin,3,h,987000,2016-09-10,14.6,3189,3,1,1.0,112.0,Kingston,-37.9404,145.0464,2555,65.0,1,0,0
Kew,5,h,2850000,2016-09-10,5.6,3101,5,2,2.0,126.0,Boroondara,-37.8118,145.035,10331,65.0,1,0,0
Kew,4,h,2550000,2016-09-10,5.6,3101,4,2,2.0,220.0,Boroondara,-37.8095,145.0391,10331,95.0,1,0,0
Keilor Park,2,t,380000,2016-09-10,14.5,3042,2,1,1.0,100.0,Brimbank,-37.7251,144.8621,1119,15.0,1,0,0
Kew,3,h,1878000,2016-09-10,5.6,3101,3,2,1.0,426.0,Boroondara,-37.8081,145.0263,10331,10.0,1,0,0
Bentleigh,3,h,1275000,2016-09-10,13.0,3204,3,1,4.0,138.0,Glen Eira,-37.9267,145.043,6795,65.0,1,0,0
Bentleigh,4,t,1155000,2016-09-10,13.0,3204,4,3,2.0,205.0,Glen Eira,-37.9252,145.0494,6795,15.0,1,0,0
Brighton East,2,h,1000000,2016-09-10,10.7,3187,2,1,2.0,131.0,Glen Eira,-37.9143,145.0238,6938,77.0,1,0,0
Brighton East,4,t,1100000,2016-09-10,10.7,3187,4,3,2.0,126.0,Bayside,-37.9317,145.0294,6938,65.0,1,0,0
Bentleigh,3,h,1340000,2016-09-10,13.0,3204,3,2,1.0,135.0,Glen Eira,-37.9279,145.031,6795,115.0,1,0,0
Bentleigh,4,h,1328000,2016-09-10,13.0,3204,3,2,2.0,112.0,Glen Eira,-37.9291,145.0472,6795,85.0,1,0,0
Moonee Ponds,3,u,565000,2016-09-10,6.9,3039,2,2,1.0,115.0,Moonee Valley,-37.7672,144.9209,6232,24.0,1,0,0
Moonee Ponds,2,u,550000,2016-09-10,6.9,3039,2,1,1.0,85.0,Moonee Valley,-37.7617,144.9367,6232,35.0,1,0,0
Moonee Ponds,4,h,1211000,2016-09-10,6.9,3039,3,1,3.0,146.0,Moonee Valley,-37.7632,144.9292,6232,115.0,1,0,0
Aberfeldie,3,t,935000,2016-09-10,9.1,3040,3,2,2.0,149.0,Moonee Valley,-37.7591,144.8923,1543,20.0,1,0,0
Brighton East,3,h,1580000,2016-09-10,10.7,3187,4,2,2.0,126.0,Bayside,-37.9085,145.0201,6938,65.0,1,0,0
Brighton East,4,h,2840000,2016-09-10,10.7,3187,5,2,2.0,274.0,Bayside,-37.9135,145.0189,6938,53.0,1,0,0
Williamstown,4,h,2230000,2016-09-10,8.0,3016,3,2,2.0,212.0,Hobsons Bay,-37.8647,144.8867,6380,125.0,1,0,0
Ashwood,3,h,1365000,2016-09-10,12.2,3147,3,1,1.0,792.0,Monash,-37.864,145.0972,2894,75.0,1,0,0
Moonee Ponds,2,u,420000,2016-09-10,6.9,3039,2,1,1.0,82.0,Moonee Valley,-37.7701,144.9079,6232,75.0,1,0,0
Moonee Ponds,3,h,832000,2016-09-10,6.9,3039,3,2,2.0,111.0,Moonee Valley,-37.7709,144.9334,6232,28.0,1,0,0
Oakleigh South,4,h,881500,2016-09-10,14.7,3167,4,2,2.0,126.0,Kingston,-37.9355,145.0979,3692,55.0,1,0,0
Moonee Ponds,4,h,1350000,2016-09-10,6.9,3039,4,2,2.0,126.0,Moonee Valley,-37.7704,144.9199,6232,145.0,1,0,0
Toorak,3,t,2400000,2016-09-10,4.6,3142,3,3,2.0,126.0,Stonnington,-37.8492,145.0163,7217,27.0,1,0,0
Toorak,1,u,345000,2016-09-10,4.6,3142,1,1,1.0,126.0,Stonnington,-37.8501,145.0199,7217,55.0,1,0,0
Maribyrnong,3,h,920000,2016-09-10,8.7,3032,3,1,2.0,110.0,Maribyrnong,-37.7823,144.887,4918,105.0,1,0,0
Toorak,3,t,2650000,2016-09-10,4.6,3142,3,3,2.0,291.0,Stonnington,-37.8428,145.0171,7217,25.0,1,0,0
Maidstone,4,h,1048000,2016-09-10,9.2,3012,3,2,1.0,126.0,Maribyrnong,-37.79,144.8815,3873,105.0,1,0,0
Maribyrnong,3,h,1320000,2016-09-10,8.7,3032,3,2,2.0,211.0,Maribyrnong,-37.7662,144.8971,4918,125.0,1,0,0
Prahran,2,h,1090000,2016-09-10,4.5,3181,2,1,1.0,126.0,Stonnington,-37.8531,145.0063,7717,95.0,1,0,0
Prahran,3,h,1358000,2016-09-10,4.5,3181,2,1,1.0,126.0,Stonnington,-37.8561,145.0056,7717,95.0,1,0,0
Prahran,2,u,585000,2016-09-10,4.5,3181,2,1,1.0,87.0,Stonnington,-37.8581,145.0017,7717,65.0,1,0,0
Maribyrnong,5,h,1150000,2016-09-10,8.7,3032,5,3,2.0,286.0,Maribyrnong,-37.7712,144.8763,4918,23.0,1,0,0
Maribyrnong,3,h,680000,2016-09-10,8.7,3032,3,2,2.0,126.0,Maribyrnong,-37.7699,144.8791,4918,25.0,1,0,0
Armadale,1,u,280000,2016-09-10,6.3,3143,1,1,1.0,38.0,Stonnington,-37.8619,145.0185,4836,50.0,1,0,0
Oak Park,3,u,358500,2016-09-10,11.5,3046,3,1,1.0,126.0,Moreland,-37.7233,144.9168,2651,35.0,1,0,0
Heidelberg,3,h,1705000,2016-09-10,10.6,3084,3,1,2.0,126.0,Banyule,-37.7502,145.0706,2890,53.0,1,0,0
Oak Park,4,h,690000,2016-09-10,11.5,3046,3,1,1.0,137.0,Moreland,-37.7161,144.9165,2651,65.0,1,0,0
Hawthorn East,2,u,887000,2016-09-10,7.5,3123,2,2,2.0,126.0,Boroondara,-37.8267,145.0538,6482,24.0,1,0,0
Brighton,2,u,590000,2016-09-10,11.2,3186,2,1,1.0,126.0,Bayside,-37.9097,144.9914,10579,75.0,1,0,0
Hawthorn East,2,u,555000,2016-09-10,7.5,3123,2,1,1.0,69.0,Boroondara,-37.8318,145.0448,6482,55.0,1,0,0
Hawthorn East,4,h,3100000,2016-09-10,7.5,3123,3,2,2.0,232.0,Boroondara,-37.826,145.0498,6482,118.0,1,0,0
Newport,3,h,930000,2016-09-10,8.4,3015,3,1,1.0,126.0,Hobsons Bay,-37.8389,144.8779,5498,69.0,1,0,0
Newport,5,h,1220000,2016-09-10,8.4,3015,5,3,2.0,126.0,Hobsons Bay,-37.8426,144.8731,5498,69.0,1,0,0
Newport,4,h,860000,2016-09-10,8.4,3015,3,3,2.0,195.0,Hobsons Bay,-37.8344,144.8764,5498,69.0,1,0,0
Watsonia,3,h,740000,2016-09-10,14.9,3087,3,1,1.0,104.0,Banyule,-37.7135,145.0783,2329,65.0,1,0,0
Ascot Vale,2,h,770000,2016-09-10,5.9,3032,2,1,1.0,87.0,Moonee Valley,-37.7774,144.9186,6567,125.0,1,0,0
Moonee Ponds,4,h,1530000,2016-09-10,6.9,3039,3,2,1.0,152.0,Moonee Valley,-37.7702,144.9268,6232,119.0,1,0,0
Preston,2,h,600000,2016-09-10,8.8,3072,2,1,2.0,106.0,Darebin,-37.7442,145.0168,14577,20.0,1,0,0
Preston,3,h,843000,2016-09-10,8.8,3072,3,1,1.0,126.0,Darebin,-37.737,145.0227,14577,75.0,1,0,0
Preston,4,h,810000,2016-09-10,8.8,3072,4,2,2.0,151.0,Banyule,-37.7379,144.9851,14577,75.0,1,0,0
Hawthorn East,3,h,1700000,2016-09-10,7.5,3123,3,2,1.0,228.0,Boroondara,-37.8337,145.0469,6482,45.0,1,0,0
Brighton,3,h,1650000,2016-09-10,11.2,3186,3,2,2.0,111.0,Bayside,-37.9174,144.9895,10579,45.0,1,0,0
Kensington,5,h,1710000,2016-09-10,4.2,3031,5,2,2.0,270.0,Melbourne,-37.7893,144.933,5263,135.0,1,0,0
Hampton,4,h,2420000,2016-09-10,13.7,3188,3,3,2.0,126.0,Bayside,-37.9333,144.9977,5454,55.0,1,0,0
Ormond,3,h,1770000,2016-09-10,11.8,3204,3,2,2.0,142.0,Glen Eira,-37.9088,145.0471,3578,75.0,1,0,0
Ormond,2,u,435000,2016-09-10,11.8,3204,1,1,1.0,126.0,Glen Eira,-37.9016,145.0414,3578,55.0,1,0,0
Caulfield South,3,h,1314000,2016-09-10,9.3,3162,3,1,2.0,126.0,Glen Eira,-37.8906,145.0221,5051,65.0,1,0,0
Hawthorn,3,h,2325000,2016-09-10,4.6,3122,3,2,1.0,126.0,Boroondara,-37.8281,145.0391,11308,65.0,1,0,0
Hawthorn,3,h,1741000,2016-09-10,4.6,3122,3,1,1.0,109.0,Boroondara,-37.8155,145.0385,11308,115.0,1,0,0
Hawthorn,4,h,2610000,2016-09-10,4.6,3122,4,2,7.0,126.0,Boroondara,-37.8187,145.0272,11308,65.0,1,0,0
Hawthorn,3,u,1000000,2016-09-10,4.6,3122,3,3,2.0,145.0,Boroondara,-37.8144,145.0153,11308,26.0,1,0,0
Hawthorn,2,u,440000,2016-09-10,4.6,3122,2,1,1.0,52.0,Boroondara,-37.8192,145.0385,11308,55.0,1,0,0
Hawthorn,1,u,335000,2016-09-10,4.6,3122,1,1,1.0,126.0,Boroondara,-37.8276,145.0342,11308,65.0,1,0,0
Clifton Hill,4,h,3010000,2016-09-10,3.4,3068,4,3,2.0,250.0,Yarra,-37.7897,144.9992,2954,122.0,1,0,0
Clifton Hill,2,h,1435000,2016-09-10,3.4,3068,2,1,2.0,96.0,Yarra,-37.7918,144.997,2954,125.0,1,0,0
Ormond,5,h,1836000,2016-09-10,11.8,3204,3,3,4.0,126.0,Glen Eira,-37.9061,145.0329,3578,55.0,1,0,0
Ormond,3,t,1250000,2016-09-10,11.8,3204,3,2,2.0,188.0,Glen Eira,-37.903,145.0285,3578,25.0,1,0,0
Coburg,3,h,1210000,2016-09-10,7.8,3058,3,1,1.0,125.0,Moreland,-37.7544,144.9764,11204,100.0,1,0,0
Coburg,2,u,434000,2016-09-10,7.8,3058,2,1,1.0,80.0,Moreland,-37.7405,144.9644,11204,60.0,1,0,0
Coburg,2,u,653000,2016-09-10,7.8,3058,2,1,1.0,107.0,Moreland,-37.7422,144.9606,11204,13.0,1,0,0
Sunshine,3,h,580000,2016-09-10,12.6,3020,3,1,1.0,126.0,Brimbank,-37.7923,144.8289,3755,70.0,1,0,0
Sunshine,3,h,702000,2016-09-10,12.6,3020,3,1,1.0,126.0,Brimbank,-37.7949,144.8303,3755,75.0,1,0,0
Hampton,5,h,1805000,2016-09-10,13.7,3188,4,2,2.0,224.0,Bayside,-37.9419,145.0156,5454,75.0,1,0,0
Hampton,4,h,2880000,2016-09-10,13.7,3188,4,3,2.0,126.0,Bayside,-37.9312,144.9997,5454,55.0,1,0,0
Hampton,4,h,2000000,2016-09-10,13.7,3188,4,3,4.0,248.0,Bayside,-37.9429,145.0072,5454,100.0,1,0,0
Caulfield North,2,u,420000,2016-09-10,8.1,3161,2,1,1.0,56.0,Glen Eira,-37.861,145.0136,6923,13.0,1,0,0
Heidelberg Heights,4,h,758500,2016-09-10,10.5,3081,2,2,3.0,126.0,Banyule,-37.7427,145.0547,2947,65.0,1,0,0
Carnegie,1,u,250000,2016-09-10,11.4,3163,1,1,1.0,34.0,Glen Eira,-37.8982,145.0625,7822,65.0,1,0,0
Carnegie,4,h,1830000,2016-09-10,11.4,3163,3,2,2.0,237.0,Glen Eira,-37.8931,145.0479,7822,42.0,1,0,0
Ivanhoe,3,h,1796000,2016-09-10,7.9,3079,3,1,1.0,126.0,Banyule,-37.7768,145.0409,5549,62.5,1,0,0
Ivanhoe,2,h,1020000,2016-09-10,7.9,3079,2,1,1.0,78.0,Banyule,-37.7568,145.0355,5549,70.0,1,0,0
Camberwell,2,t,900400,2016-09-10,7.8,3124,2,1,1.0,111.0,Boroondara,-37.8314,145.0611,8920,65.0,1,0,0
Hughesdale,4,h,2120000,2016-09-10,13.0,3166,4,2,2.0,315.0,Monash,-37.8927,145.0781,3145,100.0,1,0,0
Hughesdale,2,u,623000,2016-09-10,13.0,3166,2,1,1.0,90.0,Monash,-37.8988,145.0781,3145,55.0,1,0,0
Reservoir,3,h,650000,2016-09-10,11.2,3073,3,1,3.0,114.0,Darebin,-37.7099,144.9938,21650,65.0,1,0,0
Reservoir,2,t,416000,2016-09-10,11.2,3073,2,1,1.0,70.0,Darebin,-37.7059,145.0115,21650,25.0,1,0,0
Reservoir,3,h,610000,2016-09-10,11.2,3073,3,1,2.0,126.0,Darebin,-37.7205,144.9872,21650,55.0,1,0,0
Reservoir,3,h,890000,2016-09-10,11.2,3073,3,2,2.0,126.0,Darebin,-37.7199,144.9965,21650,55.0,1,0,0
Reservoir,3,u,301000,2016-09-10,11.2,3073,3,1,1.0,63.0,Darebin,-37.7272,145.0057,21650,55.0,1,0,0
Hampton,4,h,1250000,2016-09-10,13.7,3188,4,3,2.0,220.0,Bayside,-37.9381,145.0161,5454,11.0,1,0,0
Reservoir,3,h,865000,2016-09-10,11.2,3073,2,1,3.0,110.0,Darebin,-37.721,144.9885,21650,75.0,1,0,0
Reservoir,4,h,650000,2016-09-10,11.2,3073,4,1,2.0,126.0,Darebin,-37.7126,145.015,21650,60.0,1,0,0
Reservoir,2,u,432000,2016-09-10,11.2,3073,2,1,1.0,126.0,Darebin,-37.7241,145.0114,21650,55.0,1,0,0
Canterbury,3,h,928000,2016-09-10,9.0,3126,3,2,1.0,140.0,Boroondara,-37.8233,145.0769,3265,27.0,1,0,0
Reservoir,3,h,650000,2016-09-10,11.2,3073,3,1,1.0,98.0,Darebin,-37.7125,145.02200000000005,21650,75.0,1,0,0
Surrey Hills,3,h,2200000,2016-09-10,11.2,3127,3,2,4.0,126.0,Boroondara,-37.8304,145.0934,5457,75.0,1,0,0
Surrey Hills,3,h,1864000,2016-09-10,11.2,3127,2,2,1.0,126.0,Boroondara,-37.8203,145.0881,5457,75.0,1,0,0
Surrey Hills,4,h,1300000,2016-09-10,11.2,3127,4,2,2.0,198.0,Whitehorse,-37.8337,145.1118,5457,75.0,1,0,0
Cremorne,3,h,1475000,2016-09-10,2.5,3121,3,2,2.0,165.0,Yarra,-37.8278,144.9885,1123,145.0,1,0,0
Carnegie,2,u,545000,2016-09-10,11.4,3163,2,1,1.0,126.0,Glen Eira,-37.8971,145.0597,7822,55.0,1,0,0
Carnegie,3,u,1170000,2016-09-10,11.4,3163,3,1,2.0,170.0,Glen Eira,-37.8977,145.0493,7822,100.0,1,0,0
Reservoir,2,u,436000,2016-09-10,11.2,3073,2,1,1.0,126.0,Darebin,-37.7285,145.0242,21650,14.0,1,0,0
Hampton,4,h,3200000,2016-09-10,13.7,3188,4,3,3.0,325.0,Bayside,-37.9326,144.9997,5454,105.0,1,0,0
Coburg North,3,h,625000,2016-09-10,9.2,3058,3,1,2.0,138.0,Moreland,-37.7307,144.9826,3445,11.0,1,0,0
Strathmore,3,h,1200000,2016-09-10,9.7,3041,3,2,2.0,126.0,Moonee Valley,-37.7439,144.9331,3284,55.0,1,0,0
Glen Huntly,3,h,1330000,2016-09-10,10.4,3163,3,2,1.0,176.0,Glen Eira,-37.8904,145.0387,2403,95.0,1,0,0
